ResponseID,ResponseSet,Name,Status,Finished,ResponseID2,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,mobcheck,meta_1_TEXT,meta_2_TEXT,meta_3_TEXT,meta_4_TEXT,meta_5_TEXT,meta_6_TEXT,meta_7_TEXT,consent,t_consent_1,t_consent_2,t_consent_3,t_consent_4,landing,t_landing_1,t_landing_2,t_landing_3,t_landing_4,inst1,inst1_t_1,inst1_t_2,inst1_t_3,inst1_t_4,inst_title,inst_BAR,inst_CRAB,inst_BARB,inst_MAT,inst2_t_1,inst2_t_2,inst2_t_3,inst2_t_4,cat_t_1,cat_t_2,cat_t_3,cat_t_4,Q52,cat_b,cat_c,Q58,Q207,eise_t_1,eise_t_2,eise_t_3,eise_t_4,Q47,eise_b,eise_c,Q212,Q263,demi_t_1,demi_t_2,demi_t_3,demi_t_4,Q265,demi_b,demi_c,Q268,Q287,lnpk_t_1,lnpk_t_2,lnpk_t_3,lnpk_t_4,Q289,lnpk_b,lnpk_c,Q292,Q299,mpeh_t_1,mpeh_t_2,mpeh_t_3,mpeh_t_4,Q301,mpeh_b,mpeh_c,Q304,Q305,nwsr_t_1,nwsr_t_2,nwsr_t_3,nwsr_t_4,Q307,nwsr_b,nwsr_c,Q310,Q353,woln_t_1,woln_t_2,woln_t_3,woln_t_4,Q355,woln_b,woln_c,Q358,Q159,adv_inst,adv_inst_t_1,adv_inst_t_2,adv_inst_t_3,adv_inst_t_4,advice,adv_t_1,adv_t_2,adv_t_3,adv_t_4,Q169,Q16,prev_exp,prev_last,prev_first,rel_exp,rel_skill,avg_perf_1_TEXT,prev_freq,input,input_TEXT,browser,browser_TEXT,adv_imp_1,animals,animals_t_1,animals_t_2,animals_t_3,animals_t_4,Q107,age,gender,catch,catch_TEXT,language,language_TEXT,bugreport,hyp,comments,HITcode,DO.BR.FL_3,exclude,participant,Exclude,Exclude_why,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advice_wordcount,animals_wordcount
R_3RravzW16wMsXZP,Default Response Set,Anonymous,0,1,R_3RravzW16wMsXZP,1561,1,0,1,0,NA,Chrome,42.0.0.10338,Windows NT 6.1,1366x768,18.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.10338 Safari/537.36",1,18.232,18.232,19.045,1,1,0,0,7.371,0,1,23.58,23.58,24.594,1,1,1,1,1,1,7.423,46.42,49.35,10,43.579,83.989,91.716,5,1,1,gdKwJOjjg3  ,1,1,4.066,76.493,80.339,5,1,1,Lc0KwBDDlY  ,1,1,5.349,77.915,81.475,5,1,1,YSpFcsZvgg ,1,1,3.569,77.259,80.442,4,1,1,y9TJ8DZkPV,1,1,3.34,84.508,87.686,8,1,1,35cBx3v1bV ,1,1,3.613,79.093,81.877,4,1,1,oR3swMOmDR ,1,1,23.365,99.515,101.217,5,1,1,MvShYzTyxj  ,1,1,1,0,0,65.746,0,"1. Be careful when dragging the mouse across the board ,you may lose your word and have to start all over; / 2. you may make as many words as possible from the same word by adding an s or making it past or ppresent tense; / 3. Words can be made in any directions once you use the letters only one at a time; / ",6.009,269.673,274.389,4,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was less skilled than most people,20,A few times a week,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Google Chrome,NA,50,"baboon ,chimpanzee,cat, dog,rabbit.lizard,whale, tiger, leopard,cheetah, rhinocerous,hippopotimus, seal,penguin,lion,",4.34,4.34,65.007,1,1,26,Female,Other,orange,"Yes, I spoke English and these other languages growing up:",patois,"Yes,it was hard gaining access to making a word . Just a slight glitch made it difficult to move on and wasted precious time.","Its about one's ability to play a game as quickly ,knowledgable ,and efficiently as possible",none,1,woln|demi|eise|nwsr|lnpk|mpeh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_42bu9VQdqqfyRR7,Default Response Set,Anonymous,0,1,R_42bu9VQdqqfyRR7,825,1,0,0,0,NA,Firefox,42,Windows NT 6.1,1366x768,19.0.0,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,3.242,0,1,0,0,1.991,0,1,0,0,15.603,0,1,1,1,1,1,2.797,18.694,20.814,4,34.428,34.428,37.193,1,1,1,vrYqzYLppa,1,1,70.604,70.604,72.587,1,1,1,MLUmrrJ7I,1,1,66.381,66.381,72.954,1,1,1,cUIDhmS9HU,1,1,73.334,75.295,76.936,3,1,1,jfE8kfqCsf,1,1,70.183,70.183,74.27,1,1,1,ea5jdErD61,1,1,66.624,66.624,72.693,1,1,1,soCOqH7nTj,1,1,71.789,71.789,75.785,1,1,1,VbMzboolwd,1,1,1,0,0,16.697,0,"The controls for the game seem massively flawed - I'm not sure if I was supposed to click and hold the button as I was dragging across the board or hit it once and let it go and hit it again once you form a word. The rules seemed to change from round to round and even though I was able to find many more words than I listed, I couldn't point them out because it was hard to do so. I felt frustrated but hopefully you get the hang of the controls much faster than I did.",0.812,0.812,66.473,1,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was less skilled than most people,3,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",,Mozilla Firefox,NA,40,"giraffe, zebra, dog, cat, mouse, rabbit, crocodile, ferret, sloth, gecko, hedgehog, anteater, beaver",1.166,1.166,65.008,1,1,25,Male,Other,orange,"Yes, I spoke English and these other languages growing up:",Korean,I feel like the controls for the game were a bit buggy but everything else seemed fine.,I have no idea what the study was about.,I have no additional comments.,1,woln|eise|mpeh|nwsr|lnpk|demi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_71lJNlcQntYkF1L,Default Response Set,Anonymous,0,1,R_71lJNlcQntYkF1L,937,0,1,1,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,4.082,0,1,3.416,3.416,5.578,1,1,0,0,11.222,0,1,1,1,1,1,9.054,33.953,36.766,4,39.175,39.175,43.552,1,1,1,NA,1,1,77.249,77.249,80.669,1,1,1,NA,1,1,72.312,72.312,75.783,1,1,1,NA,1,1,81.053,81.053,85.097,1,1,1,NA,1,1,88.252,88.252,91.486,1,1,1,NA,1,1,73.073,73.716,76.071,2,1,1,NA,1,1,73.703,73.703,77.072,1,1,1,NA,1,1,1,0,0,18.143,0,look for the vowels / look for words that you can build on  / go with your instinct,2.651,2.651,33.343,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,NA,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,50,elephant / dog / giraffe / hyena / meercat / cat  / rabbit / rat / mouse / fish /  / shark / humans / bird / hawk / robin / seagull / kangaroo / platypus / lion / ti,1.764,1.764,65.023,1,1,48,Female,Other,orange,"Yes, I only spoke English growing up",NA,no,learning,no,1,lnpk|eise|woln|mpeh|nwsr|demi,NA,ad74,NA,NA,1,5,6,3,6,6,9,lnpk_s,eise_s,woln_s,mpeh_s,nwsr_s,demi_s,3,5,9,6,6,6,5.833333333,3.766666667,1.940790217,6,16,20
R_8xeNyPweShV16q5,Default Response Set,Anonymous,0,1,R_8xeNyPweShV16q5,827,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,4.854,0,1,0,0,4.173,0,1,0,0,9.302,0,1,1,1,1,1,7.026,24.641,27.689,4,10.947,32.207,34.619,2,1,1,emP0BorLOK,1,1,72.588,72.588,74.819,1,1,1,PJso026yF,1,1,75.913,75.913,77.292,1,1,1,bVtIHDgHf7  ,1,1,21.936,76.728,79.597,3,1,1, FiNo5l6aE ,1,1,67.457,71.615,76.407,2,1,1,943ae36dkf,1,1,73.721,74.118,81.148,2,1,1,uazXSr6jxO,1,1,71.197,71.197,73.209,1,1,1,U4dc80hT81,1,1,1,12.262,13.136,17.002,2,i think everything went great and the word scramble was fun.,1.106,1.106,31.847,1,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was as skilled as most people,NA,I never play word-finding games,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",,Google Chrome,NA,100,"gorilla, zebra, giraffe, bird, monkey, tiger, lion",3.014,3.014,65.004,1,1,27,Male,Other,orange,"Yes, I only spoke English growing up",,none,to see if people find the same words.,none,1,lnpk|woln|eise|nwsr|demi|mpeh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9MOcXcHPmZedaOR,Default Response Set,Anonymous,0,1,R_9MOcXcHPmZedaOR,1471,1,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,24.972,98.217,101.319,4,1,0,0,8.512,0,1,46.539,46.539,76.277,1,1,1,1,1,1,16.261,80.261,82.152,8,24.268,78.314,83.108,5,1,1,NA,1,1,8.715,92.969,94.075,7,1,1,NA,1,1,4.299,90.522,91.605,6,1,1,NA,1,1,7.782,89.782,90.737,6,1,1,NA,1,1,5.486,85.813,87.255,5,1,1,NA,1,1,8.688,87.406,95.361,4,1,1,NA,1,1,3.635,90.53,92.956,5,1,1,NA,1,1,1,0,0,35.155,0,"The only advice I could think of is, don't panic! And if you start making a word that isn't one, just keep on as quickly as you can. If you mess one up, shake it off and you'll do better the next one. It IS only a game.",3.116,3.116,97.819,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,5,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,10,"dog,horse,pig,chicken, lion,tiger,hare,rabbit,frog,mouse,rat,bird,swan,duck,bird,elephant,orangat",6.624,6.624,65.002,1,1,61,Female,Other,orange,"Yes, I only spoke English growing up",NA,Nope. It was fun. Thanks.,"Brain function, or lack thereof.","I enjoyed it, it was not confusing. Thank you for that.",1,nwsr|eise|mpeh|lnpk|woln|demi,NA,ad48,NA,NA,1,6,5,4,4,3,6,nwsr_s,eise_s,mpeh_s,lnpk_s,woln_s,demi_s,3,6,4,4,6,5,4.666666667,1.466666667,1.211060142,4.5,48,2
R_9pGgLYRNDQs0677,Default Response Set,Anonymous,0,1,R_9pGgLYRNDQs0677,1090,0,0,0,1,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,10.185,0,1,0,0,4.854,0,1,0,0,34.962,0,1,1,1,1,1,26.951,37.91,66.717,4,48.736,48.736,51.471,1,1,1,NA,1,1,69.253,71.813,73.172,3,1,1,NA,1,1,77.843,77.843,81.529,1,1,1,NA,1,1,69.687,69.687,72.552,1,1,1,NA,1,1,70.476,70.476,74.453,1,1,1,NA,1,1,69.655,69.655,73.055,1,1,1,NA,1,1,68.216,71.104,72.479,2,1,1,NA,1,1,1,0,0,45.287,0,"Ok, first of all pay close attention! It seems easier than it actually is.  If you see a word that you can make, but you have to drag back the other way it will NOT let you, so that word will not work. So lets say the word is work and -w-o-r and k is on the other side you cannot drag back. Find one letter and look all ways to see if it can make a word, then move on to another. ",6.562,6.562,183.31,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was less skilled than most people,3,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,33,dog / cat / kangaroo / tiger / lion / mouse / aligator / whale / pig / giraffe / horse / cose / zabra / emu / farrot / eagle / sugar glider / hawk / frog / ginnuie pig / ,17.196,17.196,65.002,1,1,31,Male,Other,orange,"Yes, I only spoke English growing up",NA,none,visualization and brain function ,good survey ,1,demi|eise|woln|mpeh|lnpk|nwsr,NA,ad49,NA,NA,0,2,5,4,4,5,3,demi_s,eise_s,woln_s,mpeh_s,lnpk_s,nwsr_s,5,2,3,4,4,5,3.833333333,1.366666667,1.169045194,4,83,22
R_AbTjBxWVPR1gOCB,Default Response Set,Anonymous,0,1,R_AbTjBxWVPR1gOCB,891,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,15.196,0,1,0,0,2.906,0,1,0,0,17.591,0,1,1,1,1,1,4.83,18.807,21.28,4,55.411,55.647,60.3,2,1,1,NA,1,1,72.691,72.691,73.952,1,1,1,NA,1,1,66.883,66.883,68.157,1,1,1,NA,1,1,67.362,67.362,68.684,1,1,1,NA,1,1,67.205,67.205,68.643,1,1,1,NA,1,1,74.375,74.375,77.387,1,1,1,NA,1,1,67.951,67.951,69.396,1,1,1,NA,1,1,1,0,0,20.312,0,"Don't be concerned about making long words with more letters, all words are worth 1 point. Still use the plurals though - leap as well as leaps - whenever possible for more points.",1.764,24.302,79.397,3,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,35,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,71,"Elephant, chimp, dolphin, cat, dog, bear, koala, kangaroo, whale, wolf, orangutan, ",5.356,49.906,65.006,3,1,32,Female,Other,orange,"Yes, I only spoke English growing up",NA,None,Whether participants kept the same amount of words found throughout the rounds,NA,1,nwsr|lnpk|demi|eise|mpeh|woln,NA,ad50,NA,NA,1,14,9,7,12,13,8,nwsr_s,lnpk_s,demi_s,eise_s,mpeh_s,woln_s,13,7,9,14,12,8,10.5,8.3,2.880972058,10.5,30,11
R_bCQzWSyCBFXLyiF,Default Response Set,Anonymous,0,1,R_bCQzWSyCBFXLyiF,857,1,0,0,0,NA,Safari,5.1.9,Macintosh,1440x900,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",1,0,0,8.126,0,1,0,0,3.909,0,1,0,0,15.126,0,1,1,1,1,1,7.339,24.955,27.227,4,25.794,25.794,28.015,1,1,1,NA,1,1,73.492,73.492,76.271,1,1,1,NA,1,1,72.363,72.363,74.995,1,1,1,NA,1,1,70.815,70.815,79.999,1,1,1,NA,1,1,66.884,66.884,69.423,1,1,1,NA,1,1,67.58,67.58,69.985,1,1,1,NA,1,1,67.431,67.431,70.327,1,1,1,NA,1,1,1,0,0,23.349,0,"Look for words in the puzzles, then drag your mouse to form words. You can not use the same word twice. Each word must be at least 2 letters. You can drag the mouse vertically, horizontally and diagonally to form the words. Your goal is to form as many words in one minute.",2.569,2.569,53.464,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,8,A few times a month,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Safari,NA,60,"can, dog, mouse, hog, pig, horse, mule, donkey, frog, cow, hamster, fish, guinea pig, rabbit, whale, elephant, monkey, hippo, giraffe, ",5.099,5.099,65.003,1,1,35,Female,Other,orange,"Yes, I only spoke English growing up",NA,nope,Comprehension when looking at letters.,NA,1,eise|nwsr|lnpk|woln|demi|mpeh,NA,ad67,NA,NA,1,5,11,6,10,13,13,eise_s,nwsr_s,lnpk_s,woln_s,demi_s,mpeh_s,5,13,6,13,11,10,9.666666667,11.86666667,3.444802849,10.5,52,20
R_bDaqcpIdYQHqxVv,Default Response Set,Anonymous,0,1,R_bDaqcpIdYQHqxVv,840,0,0,0,0,NA,Firefox,42,Windows NT 6.1,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,3.383,5.773,7.353,3,1,0,0,2.181,0,1,2.073,4.406,15.08,2,1,1,1,1,1,3.42,20.499,22.572,9,6.44,44.098,48.013,3,1,1,dI6EwklplK,1,1,1.946,72.108,74.024,2,1,1,mjS6OUrRs,1,1,41.802,72.221,74.25,2,1,1,Uudn1Hwa60,1,1,2.843,76.138,78.452,3,1,1,q1E6gaGjLE,1,1,1.714,73.769,78.6,3,1,1,oZBehkvejp,1,1,2.178,71.998,74.348,3,1,1,MR4RWOmBG,1,1,2.062,72.122,75.56,3,1,1,4fR8ZSjkO,1,1,1,2.26,2.26,19.204,1,"Don't use a touchpad.  The interface seems very clunky and doesn't respond well to it.  I saw many words I could have bagged but since I was using a touchpad, the response was limited and awkward, and it slowed me considerably.",1.487,1.487,46.495,1,1,1,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,I was more experienced than most people,I was more skilled than most people,NA,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Mozilla Firefox,NA,50,"zebra, giraffe, cow, chicken, pig, goat, emu, seagull, llama, antelope, dog, cat, fish, rhino, hippo, tiger, lion, cheetah, leopard, puma, panther, squid, octopus, whale",2.62,2.62,65.009,1,1,34,Male,Other,orange,"Yes, I only spoke English growing up",,just awkward trying to use a touchpad on the word find; it did not respond well,not sure,"fun and neat, thanks",1,lnpk|nwsr|eise|demi|mpeh|woln,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bdresIHPgMKvoat,Default Response Set,Anonymous,0,1,R_bdresIHPgMKvoat,1394,0,0,0,0,NA,Chrome,46.0.2490.86,Macintosh,1280x1024,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,13.135,0,1,0,0,6.308,0,1,0,0,22.75,0,1,1,1,1,1,16.439,52.347,57.179,4,58.598,58.598,63.059,1,1,1,NA,1,1,70.351,82.338,84.093,3,1,1,NA,1,1,75.418,95.211,101.197,4,1,1,NA,1,1,312.828,312.828,316.777,1,1,1,NA,1,1,90.012,90.012,93.395,1,1,1,NA,1,1,84.62,84.62,88.344,1,1,1,NA,1,1,85.22,85.22,88.848,1,1,1,NA,1,1,1,0,0,17.913,0,1.  Look for vowels.  All words need one. / 2. Work around a single vowel until you have found all words with that vowel. / 3. YOu might start with vowel on top of board.  Then move to another vowel on bottom of board to make sure you do not duplicate.,2.783,133.257,138.337,4,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,14,"Anteaters, Bear, cat, dog, elephant, fox, Giraffe,  lion, merkat, opossum",7.521,44.431,65.002,3,1,69,Female,Other,orange,"Yes, I only spoke English growing up",NA,no problems at all,how many words I can find --with encouragement and feedback,everything was fine,1,demi|eise|lnpk|woln|nwsr|mpeh,NA,ad18,NA,NA,1,5,4,8,7,8,5,demi_s,eise_s,lnpk_s,woln_s,nwsr_s,mpeh_s,4,5,8,5,8,7,6.166666667,2.966666667,1.722401424,6,46,10
R_bEghKOPXQzAYlLr,Default Response Set,Anonymous,0,1,R_bEghKOPXQzAYlLr,1306,0,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1600x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,22.961,0,1,0,0,7.381,0,1,0,0,18.495,0,1,1,1,1,1,11.772,32.38,34.621,5,25.365,25.726,29.517,2,1,1,NA,1,1,68.877,69.252,72.017,2,1,1,NA,1,1,69.159,69.63,73.5,2,1,1,NA,1,1,68.341,68.748,71.884,2,1,1,NA,1,1,71.283,71.69,75.688,2,1,1,NA,1,1,77.975,78.631,82.971,2,1,1,NA,1,1,70.429,70.797,74.228,2,1,1,NA,1,1,1,0,0,36.116,0,"Here's some advice for how to do well on the Word Scramble game.  Look quickly for the available vowels in the game.  Then look for consonants that are adjacent to the vowels.  Try to scan the letters as quickly as possible to come up with words.  Keep a mental track of the words you have already identified, as you will not get credit for duplicate words.  Try to stay calm and not get flustered as the time ticks down.  Just keep scanning the letters in all directions looking for new words until time runs out.    ",3.074,183.282,291.193,3,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,12,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,35,"cat, dog, horse, fish, bird, pig, cow, chicken, snake, octopus, seal, whale, llama, monkey, turkey, dolphin, ostrich, emu, gorilla, koala, lion, tiger, ",3.711,3.711,65.006,1,1,56,Female,Other,orange,"Yes, I only spoke English growing up",NA,No,"I think this study was to see how well you can work and think under pressure, i.e. when you are working on a timed activity.",This was a fun and interesting study.,1,nwsr|mpeh|woln|eise|demi|lnpk,NA,ad68,NA,NA,1,6,5,6,5,7,9,nwsr_s,mpeh_s,woln_s,eise_s,demi_s,lnpk_s,7,5,9,6,5,6,6.333333333,2.266666667,1.505545305,6,95,22
R_cAu8kK1Q6ESNOGp,Default Response Set,Anonymous,0,1,R_cAu8kK1Q6ESNOGp,988,0,0,0,0,NA,Safari,9.0.1,Macintosh,1920x1080,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",1,0,0,7.675,0,1,0,0,4.223,0,1,0,0,25.259,0,1,1,1,1,1,4.469,20.14,22.243,4,20.58,20.58,22.759,1,1,1,NA,1,1,9.133,65.206,67.029,3,1,1,NA,1,1,67.884,67.884,69.802,1,1,1,NA,1,1,64.955,64.955,66.161,1,1,1,NA,1,1,64.996,65.402,67.181,2,1,1,NA,1,1,67.55,67.55,68.724,1,1,1,NA,1,1,65.168,65.168,66.928,1,1,1,NA,1,1,1,0,0,16.502,0,"The most important thing is to not just sit by and stare at the board.  You need to take the first few seconds to look at all the letters but then you need to just begin moving.  If you just sit there looking at all the letters you can end up feeling overwhelmed and lose time on making words.   /  / Next, you do not need to make complex, long words.  You are looking to get points for creating as many words as possible.  Therefore, the best advice is to begin right away by looking at one letter and branching off to see what words you can create.  It is usually better to begin by looking at a consonant and looking at nearby letters to see all the words you can create.  And you just begin by creating words.   /        / Overall, the best advice is to not get lost staring at the box.  Second, begin right away and start looking for easy words you can create.  Get in a rhythm and the words will start flowing out.                  ",0.881,163.055,205.183,8,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,14,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Safari,NA,68,cat / dog / giraffe / lion / monkey / sea lion / elephant / turkey / dog / mouse  / parrot / hamster / wombat / koala bear / bear / tiger / chimpanzee / gorilla / ,1.47,1.47,65.009,1,1,33,Female,Other,orange,"Yes, I only spoke English growing up",NA,no,how skilled the average person is in generating new words in the word scramble game ,NA,1,demi|eise|mpeh|woln|lnpk|nwsr,NA,ad69,NA,NA,1,10,17,16,15,16,18,demi_s,eise_s,mpeh_s,woln_s,lnpk_s,nwsr_s,17,10,15,18,16,16,15.33333333,7.866666667,2.804757862,16,174,20
R_DAmBr3nyqeXzas9,Default Response Set,Anonymous,0,1,R_DAmBr3nyqeXzas9,1731,0,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,9.214,9.214,10.174,1,1,0,0,3.374,0,1,4.342,4.342,8.838,1,1,1,1,1,1,4.249,24.37,25.025,9,4.892,27.032,27.908,4,1,1,NA,1,1,2.832,71.752,74.253,4,1,1,NA,1,1,2.737,252.796,255.869,7,1,1,NA,1,1,2.685,114.655,117.885,6,1,1,NA,1,1,3.654,74.27,77.238,5,1,1,NA,1,1,2.221,74.989,75.583,5,1,1,NA,1,1,2.339,288.648,292.433,7,1,1,NA,1,1,1,4.304,17.761,18.418,5,"Place the cursor on the beginning letter of the word you want to make. Hold down click and drag it to the other letters of the word. Make sure that all of the letters are touching, they have to be together in the game.",1.597,1.597,46.21,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was as skilled as most people,5,A few times a month,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,61,"Lion, bear, dog, cat, giraffe, cow, horse, bird, snake, lizard, puppy, tiger, cheeta, jaguar, ant, butterfly, caterpillar, mouse, rat, cattle, monkey, panda, seal, baboon",2.123,2.123,65.005,1,1,45,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,NA,NA,1,mpeh|woln|eise|lnpk|nwsr|demi,NA,ad70,NA,NA,0,8,11,0,13,12,12,mpeh_s,woln_s,eise_s,lnpk_s,nwsr_s,demi_s,13,12,8,0,12,11,9.333333333,23.86666667,4.885352256,11.5,44,24
