advisor,participant,ResponseID,Q_TotalDuration,inst1_t_3,inst2_t_3,eise_d,adv_inst_t_3.x,lnpk_d,mpeh_d,woln_d,demi_d,nwsr_d,prev_exp,prev_last,prev_first,prev_freq,adv_exp,adv_skill,adv_help_hyp,adv_imp_hyp,adv_helpf,adv_imp_1,rel_exp,rel_skill,avg_perf_1_TEXT,adv_perf_1_TEXT,input,browser,animals,age,gender,language,condition,exclude,exclude_why,adv_inst_t_3.y,advice,advisor_advice_writing_time,advisor_prev_exp,advisor_prev_last,advisor_prev_first,advisor_rel_exp,advisor_rel_skill,advisor_avg_perf,advisor_prev_freq,advisor_input,advisor_browser,advisor_adv_imp,advisor_animals,animals.wordcount,advisor_age,advisor_gender,advisor_language,advisor_language_TEXT,advisor_bugreport,advisor_hyp,advisor_comments,advisor_DO.BR.FL_3,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advisor_advice_wordcount,advisor_animals_wordcount
ad03,219,R_3gMXy39DbAJJe3R,744,14.632,26.981,8,17.071,11,8,10,14,18,"Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,A few times a month,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,3,I was as experienced as most people,I was as skilled as most people,10,10,trackpad,Google Chrome,"Giraffe, rhinoceros, monkey, cat, dog, elk, slug, frog, cheetah, rabbit, deer, panda, polar bear, bird, ferret, lion, jaguar, panther, goat, sheep, cow, donkey, horse, ",28,Female,"Yes, I only spoke English growing up",treatment,NA,NA,19.758,"Look for sequences of letters that likely indicate a word can be formed. Try and find what words you can from these sequences. Sequences include such letter combinations as SE, TA, LA, PL, CH, etc. Keeps going from letter sequence to letter sequence. Look to form both singular and plural forms of a word if you can.",151.312,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was as skilled as most people,10,A few times a year,mouse,Mozilla Firefox,60,"rat,dog, cat squirrel, horse,pig, bear,fish, bird, mouse,rabbit,cow,snake, turtle,alligator,worm,mole,chipmunk,giraffe,wease",24,54,Male,"Yes, I only spoke English growing up",NA,no,how we consider puzzles,NA,demi|eise|nwsr|lnpk|mpeh|woln,1,6,12,6,13,9,9,demi_s,eise_s,nwsr_s,lnpk_s,mpeh_s,woln_s,12,6,9,6,13,9,9.166666667,8.566666667,2.926886856,9,57,20
ad35,220,R_3jZIaZSWVOyVhDg,829,17.143,32.961,8,18.932,12,13,13,13,15,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,They were more skilled than most people,They were about as skilled as me,NA,NA,6,60,I was less experienced than most people,I was as skilled as most people,10,12,mouse,Google Chrome,"dog,cat,mouse,mole,elephant,giraffe,tiger,monkey,goose,duck,turkey,shrew,swan,deer,snake,lion,leopard,ostrich",25,Male,"Yes, I only spoke English growing up",treatment,NA,NA,19.968,Try and make several words out of the word you just got. Also see if it spells something backwards. Making one word seems to help the fluid-ness of finding the next. It will also help to try a couple different strategies while playing and seeing which one works best for you. ,126.387,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,mouse,Google Chrome,40,"cat, dog, moose, lion, gerbil, bird, horse, cow, giraffe, elephant, hippo, coyote, wolf, eagle, snake, lizard, ",18,24,Male,"Yes, I only spoke English growing up",NA,"I accidentally did not put ""oranges"" in ""other"" on that attention check but I did hit ""other"" and hope that by mentioning that I know there was one on that last page its that I just accidentally hit next will suffice in the case of whether I was paying attention or not. I apologize :( ",How people perform in various games. ,Thanks that was actually fun :) ,lnpk|woln|nwsr|mpeh|demi|eise,1,4,12,5,8,7,6,lnpk_s,woln_s,nwsr_s,mpeh_s,demi_s,eise_s,5,6,7,8,12,4,7,8,2.828427125,6.5,51,16
ad75,221,R_3qkSZ9L1xVtwqlD,1130,17.847,38.427,5,17.737,6,4,7,6,7,"No, I've never played any version of this game before",NA,NA,Less than once a year,They were less skilled than most people,They were about as skilled as me,NA,NA,1,0,I was less experienced than most people,I was less skilled than most people,10,6,trackpad,Google Chrome,"Rabbit, Squirrel, Pig, Panda, Elephant, Cow, Whale, Bird, Rat, Mouse, Giraffe, Horse, Bear, Deer,",27,Male,"Yes, I only spoke English growing up",treatment,NA,NA,16.552,be precise in how you move your mouse around the boxes. if you hit the wrong box you have to start over in selecting the word. when you are working on a time limit that can hamper you. ,73.901,I'm not sure,NA,NA,I was as experienced as most people,I was less skilled than most people,7,Less than once a year,mouse,Google Chrome,61,"cat, rat, elephant, dog, bird, seal, giraffe, zebra, horse, cow, bat, sloth, squirrel, mouse, cricket, tiger, lion, cakatoo, crocidile, pelican, gar, ",14,30,Male,"Yes, I only spoke English growing up",NA,no,NA,NA,nwsr|eise|lnpk|mpeh|demi|woln,0,6,8,4,5,8,10,nwsr_s,eise_s,lnpk_s,mpeh_s,demi_s,woln_s,8,6,4,5,8,10,6.833333333,4.966666667,2.228601953,7,38,21
ad06,222,R_ZqPl9cVxDarSZqh,789,13.955,33.069,8,17.541,10,7,10,5,5,"No, I've never played any version of this game before",NA,NA,Less than once a year,They were less skilled than most people,They were less skilled than me,NA,NA,2,5,I was as experienced as most people,I was as skilled as most people,5,3,mouse,Mozilla Firefox,"cat, bat, dog, pig, bear, cow, ox, giraffe, anteater, tortoise, turtle, pony, horse, elephant, rhino, bull, bison, lion, tiger, wolf, fox, leopard, puma, goat",29,Male,"Yes, I only spoke English growing up",treatment,NA,NA,19.544,"try to find a constanant  with a vowel, and work from that.",63.99,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,NA,I never play word-finding games,mouse,Google Chrome,10,dog cat elephant giraffee mouse rat rabbit hamster fish dolphin whale bird muskrat deer bear wolf turkey pheasant squirrel bat ,24,58,Female,"Yes, I only spoke English growing up",NA,no,not sure,no,eise|woln|nwsr|mpeh|demi|lnpk,1,4,4,4,5,8,5,eise_s,woln_s,nwsr_s,mpeh_s,demi_s,lnpk_s,4,5,8,5,4,4,5,2.4,1.549193338,4.5,12,20
ad37,223,R_3sndJqMrIxDrHQs,1121,35.616,85.577,2,24.962,4,4,5,4,6,"No, I've never played any version of this game before",NA,NA,A few times a month,They were more skilled than most people,They were more skilled than me,NA,NA,6,33,I was less experienced than most people,I was as skilled as most people,3,7,mouse,Google Chrome,zebra  / cat / dog / frog / rat / snake / bird / fish / ,28,Male,"Yes, I only spoke English growing up",treatment,NA,NA,17.108,"Go for simple words starting with consonants. Move the mouse slowly and consistently. If it highlights a wrong letter, try clicking on the letter to start over.",69.013,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,mouse,Google Chrome,20,"zebra, horse, rabbit, cat, dog, cow, pig, deer, elephant, lion, tiger, bear, antelope, anteater, snake, bird, fish, ",8,26,Female,"Yes, I only spoke English growing up",NA,"No, thank you.",How many words I was able to find in a puzzle.,NA,eise|mpeh|nwsr|woln|lnpk|demi,1,7,12,7,6,4,7,eise_s,mpeh_s,nwsr_s,woln_s,lnpk_s,demi_s,7,6,4,7,7,12,7.166666667,6.966666667,2.639444386,7,27,17
ad32,224,R_215i6mmqCevkJZw,794,8.354,25.996,7,16.708,12,13,10,13,12,"No, I've never played any version of this game before",NA,NA,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,3,6,I was less experienced than most people,I was less skilled than most people,15,13,mouse,Google Chrome,"panda, fox, fish, whale, eagle, hippo, cat, dog, lion, tiger, bear, mouse, rat, horse, cow, chicken, pig, llama, alpaca, frog, wolf, ",27,Female,"Yes, I only spoke English growing up",treatment,NA,NA,19.241,I suggest you keep you finger down on the mouse as you are sliding as mine kept slipping and i had to tart over. You may also be on the lookout for plurals as I found quite a few. Also move quickly as that 1 minute flies by!!,136.933,"Yes, I've played some version of this game before",Within the last week,Within the last 5 years,I was as experienced as most people,I was as skilled as most people,25,A few times a week,mouse,Google Chrome,75,"cat, dog, bird, tiger, lion, monkey, donkey, kangaroo, lizard, ferret, turtle, fish, panda bear, leopard, bee, fly, bedbug, ",21,58,Female,"Yes, I only spoke English growing up",NA,no problems thanks / ,hypothesis,"fun, thanks",nwsr|eise|lnpk|woln|demi|mpeh,1,27,29,25,25,25,26,nwsr_s,eise_s,lnpk_s,woln_s,demi_s,mpeh_s,25,27,25,26,29,25,26.16666667,2.566666667,1.602081979,25.5,47,18
ad65,225,R_b2UualLlBpEyTe1,1544,81.743,119.432,0,30.161,0,0,1,1,2,"No, I've never played any version of this game before",NA,NA,Less than once a year,They were about as skilled as most people,They were more skilled than me,NA,NA,2,15,I was less experienced than most people,I was less skilled than most people,4,4,other,Google Chrome,"cat , dog, giraffe, elephant, gorilla, ostrich, panda bear, moose, elk, lion, tiger cheetah, ram, gaot",57,Male,"Yes, I spoke English and these other languages growing up:",treatment,NA,NA,18.783,"I would say the best bet is to look for the smaller words first, and then build on them. For example, find ""eat"" and then ""eats"". Use as many variations of the same small set of letters as possible until you've exhausted all possibilities.",42.869,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,I was less experienced than most people,I was less skilled than most people,20,A few times a month,trackpad,Google Chrome,31,"Elephant, leopard, polar bear, hippopotamus, cat, dog, hamster, guinea pig, lizard, scorpion, lion, tiger, bear, emu, llama, giraffe, rhino, monkey, bird, snake, ",15,33,Female,"Yes, I only spoke English growing up",NA,No,Not sure,None,nwsr|eise|demi|woln|lnpk|mpeh,1,13,9,12,11,11,14,nwsr_s,eise_s,demi_s,woln_s,lnpk_s,mpeh_s,11,13,9,14,12,11,11.66666667,3.066666667,1.751190072,11.5,44,22
ad15,226,R_3rHsenIcnbQdP8x,1196,34.424,39.356,11,26.429,12,12,15,17,16,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,1,26,I was as experienced as most people,I was as skilled as most people,20,15,mouse,Google Chrome,"cat, dog, snake, rat, mouse, hamster, kangaroo, kangaroo rat, fish, bird, eagle, hawk, falcon, vulture, hippo, giraffe, rhino, bear, tiger, lion, cheetah, leopard,frog, aligator, crocodile, beaver",31,Male,"Yes, I only spoke English growing up",treatment,NA,NA,28.54,My advice to you is just to start picking letters  / the words will begin to flow as you start playing the game  / don't get distracted by not finding any words to begin with after a few seconds they will begin to pop out at you ,69.836,"Yes, I've played some version of this game before",Within the last year,Within the last 5 years,I was less experienced than most people,I was less skilled than most people,5,A few times a year,mouse,Google Chrome,5,"cat,dog,cheetah,lion,bear,leopard,penguin,lemur,fish,salmon,tuna,robin,s ",27,47,Male,"Yes, I only spoke English growing up",NA,no,I have no idea what this study was about,NA,eise|nwsr|woln|lnpk|mpeh|demi,1,2,5,3,4,3,8,eise_s,nwsr_s,woln_s,lnpk_s,mpeh_s,demi_s,2,3,8,3,4,5,4.166666667,4.566666667,2.136976057,3.5,45,13
ad42,227,R_3ek5FFlgMT984n3,1148,11.203,68.979,2,22.029,2,2,3,4,5,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,They were about as skilled as most people,They were more skilled than me,NA,NA,3,25,I was as experienced as most people,I was as skilled as most people,3,4,trackpad,Google Chrome,"dog, cat, bird, mouse, snake, bear, pig, frog, panda, cheetah, lion, elephant, giraffe, buffalo, fish,  ",29,Male,"Yes, I only spoke English growing up",treatment,NA,NA,51.787,"Be as focused as you can. Quiet room. Start with 3 letter word. Check if a 4th letter like s can be added to make plural, etc.",163.367,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,4,Less than once a year,mouse,Google Chrome,40,cow / duck / rabbit / sheep / chicken / fox / moose / ,15,53,Male,"Yes, I only spoke English growing up",NA,no,?,no,demi|woln|eise|mpeh|lnpk|nwsr,1,9,9,6,7,9,9,demi_s,woln_s,eise_s,mpeh_s,lnpk_s,nwsr_s,9,9,9,7,6,9,8.166666667,1.766666667,1.329160136,9,26,7
ad58,228,R_3RdYBw3eE0WQLQB,809,23.461,22.76,4,16.582,7,5,10,10,10,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,6,8,I was more experienced than most people,I was more skilled than most people,5,10,mouse,Google Chrome,"zebra, horse, dog, cat, elephant, snake, rat, aligator, crocodile, antelope, tiger, lion, panther, giraffe, marmot, duck, ",30,Male,"Yes, I only spoke English growing up",treatment,NA,NA,16.638,"Know your word before you click, know how to spell it as well. If you don't this slows down your game, reducing the amount of time you have left. Good luck!",34.592,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,NA,Less than once a year,mouse,Google Chrome,19,elephant / dog / cat / coyote / tiger / fox / lemur / spider / horse / rhino / red lipped bat fish / baluga whale / orca / flounder / seal / penguin / deer / snake / p,16,28,Female,"Yes, I only spoke English growing up",NA,"no, I did not encounter any glitches",I'm not sure. ,NA,lnpk|eise|nwsr|demi|woln|mpeh,1,7,12,5,7,9,8,lnpk_s,eise_s,nwsr_s,demi_s,woln_s,mpeh_s,5,7,9,12,8,7,8,5.6,2.366431913,7.5,31,23
ad49,229,R_yEI14EJ0cqyqNmF,1030,27.948,35.202,3,23.509,2,7,9,6,8,"Yes, I've played some version of this game before",Within the last year,Within the last 3 years,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,5,31,I was as experienced as most people,I was as skilled as most people,8,8,mouse,Google Chrome,"Elephant, tiger cheeta, girrafe, cat, dog, mouse, lion, snake, possum, bear, racoon, squirrel, pinguin, sparro, crow, robin, fish",38,Female,"Yes, I only spoke English growing up",treatment,NA,NA,45.287,"Ok, first of all pay close attention! It seems easier than it actually is.  If you see a word that you can make, but you have to drag back the other way it will NOT let you, so that word will not work. So lets say the word is work and -w-o-r and k is on the other side you cannot drag back. Find one letter and look all ways to see if it can make a word, then move on to another. ",183.31,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was less skilled than most people,3,Less than once a year,mouse,Google Chrome,33,dog / cat / kangaroo / tiger / lion / mouse / aligator / whale / pig / giraffe / horse / cose / zabra / emu / farrot / eagle / sugar glider / hawk / frog / ginnuie pig / ,18,31,Male,"Yes, I only spoke English growing up",NA,none,visualization and brain function ,good survey ,demi|eise|woln|mpeh|lnpk|nwsr,0,2,5,4,4,5,3,demi_s,eise_s,woln_s,mpeh_s,lnpk_s,nwsr_s,5,2,3,4,4,5,3.833333333,1.366666667,1.169045194,4,83,22
ad31,230,R_3iOVV3OXwxj3Ttm,1089,52.331,27.419,7,18.426,15,16,16,16,12,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a week,They were about as skilled as most people,They were about as skilled as me,NA,NA,3,NA,I was as experienced as most people,I was as skilled as most people,10,15,mouse,Google Chrome,"dog,cat,kangaroo,squirrel,fish,horse,pig,chicken,goat,bird ",43,Female,"Yes, I only spoke English growing up",treatment,NA,NA,28.058,"Try to look at the whole puzzle and look for bits of words that you may know. Try not to go letter by letter, it will only slow you down.",76.442,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,4,Less than once a year,trackpad,Mozilla Firefox,20,"lama, cat, dog, quail, crow, starling, lion, lemur, tiger, horse, cow, pig, chicken, dolphin",10,26,Male,"Yes, I only spoke English growing up",NA,None,Word processing among the general population.,NA,lnpk|demi|woln|eise|mpeh|nwsr,1,1,5,3,5,7,4,lnpk_s,demi_s,woln_s,eise_s,mpeh_s,nwsr_s,3,5,4,1,5,7,4.166666667,4.166666667,2.041241452,4.5,30,14
ad24,231,R_3oF2s294H9nwkwe,932,28.097,62.073,4,16.829,3,4,6,9,8,"No, I've never played any version of this game before",NA,NA,Less than once a year,They were more skilled than most people,They were more skilled than me,NA,NA,7,81,I was less experienced than most people,I was less skilled than most people,5,10,trackpad,Internet Explorer,"cat, dog, lion, alligator, crocodile, tiger, panther, snake, birds, whale, fish, pandas, owl, monkeys, bull, ram, horse, pony, deer",34,Female,"Yes, I only spoke English growing up",treatment,NA,NA,19.824,"Look for short words, at least three letters, as longer words don't give you more points. Look around vowels because almost all words have vowels in them, especially short words. The type of words you'll find will generally be consonant-vowel-consonant.",108.723,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,Less than once a year,mouse,Google Chrome,20,"dog, cat, rat, koala, mouse, gerbil, fish, snake, bird, squirrel, chipmunk, ostrich, octopus, shark, whale, sea lion, lion, tiger, bear, puma, giraffe",19,30,Male,"Yes, I only spoke English growing up",NA,"No, everything went very smoothly.","How a word game might affect coming up with animal names, maybe.",Good luck with your research and results!,eise|demi|woln|lnpk|mpeh|nwsr,1,7,11,8,6,7,6,eise_s,demi_s,woln_s,lnpk_s,mpeh_s,nwsr_s,7,11,6,8,6,7,7.5,3.5,1.870828693,7,40,22
