Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,lnpk_t_First Click,lnpk_t_Last Click,lnpk_t_Page Submit,lnpk_t_Click Count,lnpk_c,mpeh_t_First Click,mpeh_t_Last Click,mpeh_t_Page Submit,mpeh_t_Click Count,mpeh_c,qual_fr,qual_mc,qual_mc_na,qual_percs_1,qual_percs_2,qual_percs_3,qual_percs_4,qual_percs_5,qual_percs_6,qual_percs_7,qual_percs_8,qual_percs_9,qual_percs_10,qual_slide_1,qual_t_First Click,qual_t_Last Click,qual_t_Page Submit,qual_t_Click Count,qual_expl,prev_exp,prev_last,prev_first,prev_freq,rel_skill,rel_exp,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,hypothetical_DO
100,503,TRUE,R_2i9zjFITJ9W0mbf,1.98,1.98,2.756,1,0,0,1.544,0,1.529,3.905,10.476,5,0.143,23.372,24.085,10,4.332,24.897,27.252,3,QCiwBKsajw  ,2.933,69.451,71.952,3, ZLBgUQbtd1 ,2.921,69.598,71.679,3,XTdfMuujW ,2.552,72.398,74.768,6, IFzZGEVstJ  ,,,,7 - Extremely helpful,7 - Extremely helpful,6,6,5,5,4,4,3,1 - Extremely unhelpful,,4.544,27.94,29.126,17,"people who scored higher would know better how to do it, right?","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I never play word-finding games,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,25,Female,Other,potato,"Yes, I only spoke English growing up",,,,perception on how well people can spell words?,,R_2i9zjFITJ9W0mbf,503,1,0,0,0,Q167|qual_percs|qual_t
100,503,TRUE,R_1jjscJ0pc5u7UmM,0,0,9.887,0,0,0,2.824,0,0,0,9.082,0,3.804,16.998,23.055,4,0,0,35.475,0,GS24o8shk  ,74.235,74.235,75.782,1,emxWTqeh2L,14.162,70.257,72.196,2,KJUb6OOipF ,70.361,70.361,72.297,1,m1bIEsi0qa  ,,,,6,7 - Extremely helpful,5,4,4,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,31.094,42.239,44.264,11,I think that people who scored 80-90th could explain best.  90th percentile or better are probably just too smart to explain how.,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,A few times a year,I was as skilled as most people,I was more experienced than most people,"With a computer mouse

",,33,Female,Other,potato,"Yes, I only spoke English growing up",,,,Word scrambles and perceptions compared to other people,,R_1jjscJ0pc5u7UmM,503,0,0,0,0,Q167|qual_percs|qual_t
100,503,TRUE,R_1KNCZjNZMmIsPN7,0,0,3.322,0,0,0,2.414,0,0.511,0.511,15.939,1,6.32,19.361,20.931,7,25.14,25.14,27.271,1,CmorrCRUJE,0,0,71.298,0,HDblI4cdy1,0,0,78.878,0,f8syq1f4EZ,70.703,70.703,73.385,1,ChrlSgrOG2,,,,,,,,,,,,,,99,32.766,32.766,35.635,1,"I would ask someone who received a better score than everyone how to improve my game,because they obviously did something differently than others.","Yes, I've played some version of this game before",Within the last month,Within the last 3 years,A few times a week,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,27,Female,Other,potato,"Yes, I only spoke English growing up",,,It was really hard dragging the mouse through letters accurately. I kept making mistakes because it would pick a different letter.,Not sure,,R_1KNCZjNZMmIsPN7,503,0,0,0,0,Q167|qual_slide|qual_t
100,504,TRUE,R_2zHNDR6tfgfwIHe,5.346,10.286,11.806,2,0,0,1.974,0,0,0,10.827,0,3.159,25.061,27.574,9,9.39,27.257,28.818,2,hr45T2IS0U,4.981,73.215,74.781,3,shTRRjnwM,6.655,75.165,76.618,4,4qc3PW2DmJ,6.208,73.268,74.974,3,9xBKEUr046,,,,7 - Extremely helpful,6,6,5,5,4,3,3,2,1 - Extremely unhelpful,,11.899,28.188,30.639,17,"The higher your percentile, the better your advice will be because you scored more.  I based my rankings around that principle.","No, I've never played any version of this game before",,,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,27,Male,Other,potato,"Yes, I only spoke English growing up",,,,Trying to see how good you are at word games.,,R_2zHNDR6tfgfwIHe,504,1,0,0,0,Q167|qual_percs|qual_t
100,504,TRUE,R_3GeuKrXvTPtzemQ,0,0,2.61,0,0,0,3.34,0,0,0,12.438,0,5.425,24.845,27.589,4,9.012,19.97,22.109,2,R80H6Vb12L,69.141,69.141,72.952,1,UGXHafTKF4  ,67.119,67.863,69.93,2,y8yeOcdx1e  ,67.207,67.207,68.792,1,dnISf4kshW,The person who paid the most attention to the directions,,,,,,,,,,,,,,10.791,10.791,21.917,1,"Had I paid better attention to examples, I think I could have done better with words that were in zig zag patterns","No, I've never played any version of this game before",,,A few times a year,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,31,Male,Other,,"Yes, I only spoke English growing up",,,,"Visual recognition, or some other more sqaurmy acadamia matter.","Last question gave error #Bfcsb4o25f
",R_3GeuKrXvTPtzemQ,504,1,1,0,0,Q167|qual_fr|qual_t
100,505,TRUE,R_2wGfNCgcbmBZHJr,0,0,2.854,0,0,0,5.445,0,0,0,9.587,0,4.511,28.655,30.985,4,22.974,22.974,27.392,1,1Bj7ZwEUh,70.696,70.696,73.639,1,cp9OFnajhd,67.359,67.359,69.605,1,KtBlyQCBT7,68.823,68.823,71.396,1,ocLfmjJ7Do,"To improve performance of the study, I think you should recognize when a word is used twice using different letters. I was able to use Sea twice, because two A's were next to the E. ",,,,,,,,,,,,,,7.974,7.974,52.067,1,I pretty much explained it in the last area. Better word use recognition would be beneficial. ,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,32,Male,Other,potato,"Yes, I only spoke English growing up",,,,To see how I perform on word scramble games.,,R_2wGfNCgcbmBZHJr,505,0,0,0,0,Q167|qual_fr|qual_t
100,506,TRUE,R_1GBP37J7abLtyCc,0,0,11.419,0,0,0,4.535,0,3.507,12.178,25.411,3,7.225,29.599,32.177,4,32.87,35.343,45.366,2,e8oqHdT3qI  ,71.054,71.054,74.397,1,p6UD9jqGbL  ,73.97,73.97,77.249,1,0IRn3DHxPM  ,70.174,70.174,73.013,1,eaCTjXB2BI  ,,,,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,4,4,4,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,22.793,33.879,35.516,10,I want advice from people who got the hang of the drag and drop faster.,"No, I've never played any version of this game before",,,A few times a week,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,56,Female,Other,potato,"Yes, I only spoke English growing up",,,,Quick learning,,R_1GBP37J7abLtyCc,506,1,0,0,0,Q167|qual_percs|qual_t
100,506,TRUE,R_31bj7LwGbi7qtUz,0,0,5.33,0,0,0,4.267,0,0,0,20.4,0,6.703,21.407,43.586,5,37.414,37.734,39.992,2,ryWkSr0eYx ,71.87,72.142,74.065,2, SuJhERUcVz ,66.578,66.939,69.333,2,G3ScZ4ebB ,66.347,66.763,69.07,2,rDrjuPChMz,,,,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,5,5,4,4,4,3,3,,34.51,50.669,51.561,14,I think any help would at least be helpful a little. You would probably just get better tips from those who have done better.,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,39,Female,Other,potato,"Yes, I only spoke English growing up",,,,repetition?,,R_31bj7LwGbi7qtUz,506,,,,,Q167|qual_percs|qual_t
100,506,TRUE,R_3wpfbwtUfIWDVo9,0,0,9.791,0,0,0,1.646,0,9.107,9.107,13.841,1,11.857,22.939,24.762,4,24.715,24.715,28.499,1,dyDh7ua55c,66.695,66.695,71.272,1,8sR2S7PJ2e,68.341,68.341,70.234,1,Q1tm5UyOZe,68.074,68.074,71.345,1,Zl24adJvx,,,,7 - Extremely helpful,7 - Extremely helpful,6,6,5,4,4,4,2,1 - Extremely unhelpful,,15.126,29.221,30.805,12,"I think that most people would be helpful since they have some experience with the game and I don't, but most successful people would be most helpful. ","Yes, I've played some version of this game before",Within the last week,Within the last 3 years,A few times a month,I was more skilled than most people,I was more experienced than most people,"With a computer mouse

",,32,Female,Other,potato,"Yes, I only spoke English growing up",,,,Performance on word tasks,,R_3wpfbwtUfIWDVo9,506,0,0,0,0,Q167|qual_percs|qual_t
100,506,TRUE,R_tVBHzr0Ax6r1Gal,0,0,4.297,0,0,0,4.378,0,0,0,16.151,0,7.528,20.872,23.185,4,39.182,39.182,44.662,1,JWFilZUXUB,70.247,70.679,75.048,2,izad3dMah7,66.219,66.219,70.476,1,hDDP8O21Gn,66.644,67.061,72.942,2,53bBvzWrxS,,,,7 - Extremely helpful,7 - Extremely helpful,6,5,4,3,2,2,2,1 - Extremely unhelpful,,33.598,48.173,49.978,10,"I figured that the better someone did at the game, the better advice they would have to offer. It also shows that maybe they took it more seriously than the others who did worse.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,30,Female,Other,potato,"Yes, I only spoke English growing up",,,,I really do not know.,I thought this was a lot of fun!,R_tVBHzr0Ax6r1Gal,506,0,0,0,0,Q167|qual_percs|qual_t
100,507,TRUE,R_1HhGhJY1C2hMr3Q,0,0,26.004,0,0,0,2.702,0,6.012,10.356,11.787,2,7.63,35.687,56.959,4,26.918,27.27,29.767,2,4pqFHkLDJy  ,71.724,71.754,76.984,2,qB0gCpQsfX  ,75.072,75.44,78.916,2,rw2GYGM5E4  ,68.68,69.024,71.54,2,h673y6450x  ,,,,,,,,,,,,,,99,8.909,21.876,30.366,2,"I would want to do a good job, so asking someone in the 99th percentile would be wise.","Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,22,Female,Other,potato,"Yes, I only spoke English growing up",,,,,,R_1HhGhJY1C2hMr3Q,507,1,1,1,0,Q167|qual_slide|qual_t
100,507,TRUE,R_2TRdWokbtgnU5ZC,5.226,5.226,7.102,1,0,0,3.163,0,0,0,14.935,0,7.547,26.775,29.468,5,20.687,21.18,25.549,2, 3ju2GCHBwb,70.28,70.537,73.594,2,yJPeFPB5RU,67.411,67.653,70.578,2,WFwRUd7EQ ,68.898,69.124,72.18,2,Gegu7yP7VV,,,The participant who scored the best in the game,,,,,,,,,,,,14.193,14.193,24.35,1,The person who scored highest would have the best methods of finding words,"No, I've never played any version of this game before",,,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,25,Male,Other,potato,"Yes, I only spoke English growing up",,,,ability to practice and learning in relation to ones perceptions about learning,,R_2TRdWokbtgnU5ZC,507,1,0,0,0,Q167|qual_mc_na|qual_t
100,507,TRUE,R_1kOBODuNwCdQ250,0,0,4.469,0,0,0,1.805,0,0,0,23.695,0,5.214,22.644,24.958,4,28.301,28.58,31.041,2,c8D0kdyfmr  ,92.884,93.133,95.779,2,VxMJu0sWCy ,80.282,80.47,82.959,2,GTHbzjVxEt  ,68.799,69.104,71.147,2,OO7V92ItS3  ,Someone like me,,,,,,,,,,,,,,3.111,3.111,18.488,1,Someone in my age bracket would communicate best like me,"No, I've never played any version of this game before",,,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,21,Female,Other,potato,"Yes, I only spoke English growing up",,,,,,R_1kOBODuNwCdQ250,507,1,0,0,0,Q167|qual_fr|qual_t
100,508,TRUE,R_Tj6Fb0HcIv3TkTn,0,0,6.926,0,0,0,4.24,0,10.5,33.614,34.237,3,7.086,26.245,29.235,4,18.282,18.581,24.938,2,4osRnfMB3Z,71.905,72.114,74.354,2,4h0dDsnTzo  ,68.771,72.83,73.509,3,LI8Iq044JI  ,67.209,67.464,69.595,2,QzGEiL74jV  ,,,"It won't matter, because there is no relationship between how well someone plays the game and how well they give advice about the game",,,,,,,,,,,,19.294,27.639,32.112,2,"Just because you are good at playing the game, doesn't mean you are good at explaining it to others. It also doesn't mean you can give good advice about it. It also doesn't mean there is some secret to it. I think this game simply requires a sharp eye for seeing words, and that's all.","Yes, I've played some version of this game before",Within the last 6 months,Within the last year,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,31,Male,Other,potato,"Yes, I only spoke English growing up",,,,Not sure.,,R_Tj6Fb0HcIv3TkTn,508,0,0,0,0,Q167|qual_mc_na|qual_t
100,508,TRUE,R_2wBIu6WFofFTCHM,0,0,21.021,0,0,0,6.542,0,0,0,18.831,0,4.984,41.527,48.193,5,29.515,35.074,38.49,3, TCFnVcPB1i,73.524,73.524,76.768,1,VkX9Z7rPBs,68.863,68.863,71.027,1,KFR1MOiXDU,67.696,67.696,69.17,1,oayhl5Hre,,,The participant who score the worst in the game,,,,,,,,,,,,19.31,19.31,21.63,1,i would think that the person who scored the least would need the most advice.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,31,Female,Other,potato,"Yes, I only spoke English growing up",,,,people who like to play word games.,i think this was a fun game. ,R_2wBIu6WFofFTCHM,508,1,1,0,0,Q167|qual_mc_na|qual_t
100,508,TRUE,R_3lRn9kmFW0TDe28,0,0,7.015,0,0,0,2.606,0,0,0,9.257,0,3.138,13.016,15.416,4,0,0,22.31,0,WkwewrQ6Us,0,0,76.405,0,7O5gzI7UBT,71.221,71.221,76.242,1,ST8OsjopSc,0,0,74.882,0,PLdzy9UjKS  ,,,,7 - Extremely helpful,6,4,4,4,4,4,4,2,1 - Extremely unhelpful,,20.591,34.228,38.689,10,I don't think the lowest percentile participants would have any worthwhile advice to offer. The best participants would have the best advice. Everyone in the middle group would probably give advice about strategies I would already be likely to try.,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,44,Female,Other,potato,"Yes, I only spoke English growing up",,,,How likely people are to take advice from others based on their percentile.,,R_3lRn9kmFW0TDe28,508,0,0,0,0,Q167|qual_percs|qual_t
100,509,TRUE,R_3svPrN1LDKxxRYg,0,0,6.482,0,0,0,3.429,0,0,0,20.947,0,7.638,31.155,35.287,4,26.455,29.05,29.672,2,rPHFmZmNTO ,71.887,71.887,75.344,1,WpQVJbbpl4 ,69.661,69.661,72.772,1,c89Qd7Uiz  ,68.512,68.512,71.713,1,2D77itkdPZ ,,,,6,5,4,3,3,3,3,3,3,1 - Extremely unhelpful,,23.734,37.406,40.59,13,"It would be most valuable to get advice from people who scored the best.  For people who scored less than the top percentiles, the advice is probably of similar value.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a trackpad

",,35,Female,Other,potato ,"Yes, I only spoke English growing up",,,,Seeing how fast people find words.,,R_3svPrN1LDKxxRYg,509,1,1,0,0,Q167|qual_percs|qual_t
100,510,TRUE,R_11beJyACSyZaSbd,0,0,8.75,0,0,0,3.188,0,0,0,22.632,0,6.851,20.033,23.045,4,26.361,37.133,40.874,3,nie8IJi0BE,69.927,74.807,77.804,3,82diu5Itv,2.786,70.608,74.667,3,Bd7rmz1uX,3.187,76.203,77.347,3,z0GtV7Bkgy,,,,,,,,,,,,,,99,2.308,21.784,22.86,4,"I would ask for advice for someone in the 99th percentile, because if they did better than 99% of participants, they probably had some better advice than someone who scored lower.","No, I've never played any version of this game before",,,A few times a month,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,23,Female,Other,potato,"Yes, I only spoke English growing up",,,,Not sure.,,R_11beJyACSyZaSbd,510,1,1,0,0,Q167|qual_slide|qual_t
100,510,TRUE,R_2qq1JPTSoSyCOxE,2.362,2.362,9.279,1,0,0,2.622,0,1.852,19.128,21.46,2,9.125,29.553,30.495,8,1.985,17.404,19.972,3,H9d6WpLucc  ,4.948,73.958,75.645,4,l0CZNZ6pXl  ,3.151,70.687,73.481,4,OFxwDmeInZ  ,1.14,87.19,92.717,3,8PIb8lpSPD,,A participant who scored slightly better than you in the game,,,,,,,,,,,,,16.85,16.85,18.035,1,Someone who performed marginally better would have the most relatable and useful advice.,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 6 months,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a trackpad

",,30,Male,Other,potato,"Yes, I only spoke English growing up",,,,,,R_2qq1JPTSoSyCOxE,510,0,0,0,0,Q167|qual_mc|qual_t
100,511,TRUE,R_2QM7DbLBlS4sqwi,0,0,2.453,0,0,0,1.25,0,1.291,8.175,9.293,3,0.556,12.805,13.412,5,28.503,28.789,30.602,2,0HX2OHG1Ho,70.196,76.855,78.025,4,6fIybjJnXm  ,190.609,190.609,191.844,1,9ox5j0bztv  ,64.794,65.369,66.434,3,Rl9sebCwRX,,,The participant who scored the best in the game,,,,,,,,,,,,0.791,15.078,16.006,3,the person who scored the most should have the best strat,"No, I've never played any version of this game before",,,A few times a month,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,24,Female,Other,potato,"Yes, I only spoke English growing up",,,,,,R_2QM7DbLBlS4sqwi,511,0,0,0,0,Q167|qual_mc_na|qual_t
100,511,TRUE,R_1mn07eooc9wEdLp,0,0,6.022,0,0,0,3.035,0,0,0,14.148,0,7.083,30.878,37.581,4,38.394,38.394,40.824,1,dNN9QYPYaX  ,70.32,70.32,73.68,1,TUEGQfI75X  ,69.242,69.242,71.35,1,kswTsbKqop  ,69.496,69.496,72.529,1,TdlCrS5x21 ,,,,,,,,,,,,,,99,12.736,21.811,33.665,3,I would want someone who did well at the game because they probably had a strategy.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I never play word-finding games,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,19,Male,Other,potato,"Yes, I only spoke English growing up",,,,I'm not sure.,,R_1mn07eooc9wEdLp,511,1,0,0,0,Q167|qual_slide|qual_t
100,511,TRUE,R_UiJtFcH4zy9umMV,0,0,14.013,0,0,0,2.729,0,0,0,15.798,0,11.222,25.726,30.764,4,21.923,21.923,25.063,1,7NN7cyDWLP,74.075,74.075,78.488,1,BqHSMua0Cg,70.885,70.885,74.975,1,HCmwd5aByn,70.397,70.397,73,1,G0Z4ByciCa,,The participant who scored the best in the game,,,,,,,,,,,,,15.033,15.033,17.816,1,The person who scored the best would have the most effective strategy for getting the most points.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,31,Male,Other,potato,"Yes, I only spoke English growing up",,,,One's ability to problem-solve under a time constraint.,,R_UiJtFcH4zy9umMV,511,0,0,0,1,Q167|qual_mc|qual_t
100,511,TRUE,R_2YKVoim6N00EL2M,0,0,12.255,0,0,0,2.915,0,0,0,14.559,0,4.988,35.013,37.532,4,24.087,24.521,27.328,2,DVTUG7UFy ,72.911,73.272,75.531,2,b8HIM7oTBW ,72.85,73.158,76.034,2, 1a1o8TrRM ,69.948,70.728,73.009,2,f1HHMaTGO9 ,,,,,,,,,,,,,,99,27.501,31.242,35.577,2,"If people scored better than I did, I would want to know what strategies they used.","Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,A few times a week,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,46,Male,Other,potato,"Yes, I only spoke English growing up",,,,Understanding instructions.,,R_2YKVoim6N00EL2M,511,1,0,0,0,Q167|qual_slide|qual_t
100,512,TRUE,R_2OMtVCKR27CYHnv,7.068,7.068,13.352,1,0,0,3.426,0,0,0,16.557,0,3.757,22.993,25.379,4,23.949,23.949,31.955,1," xS0qEGjEO    Q	C	A	T	L",81.333,81.333,86.813,1,MR3CJdhxX7  ,76.121,76.121,81.322,1, IWL9yN1da3  ,75.983,75.983,81.787,1,zPZh5ztMjr ,,,,,,,,,,,,,,99,17.757,17.757,19.115,1,I would pick them because they found the most words.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,49,Female,Other,potato,"Yes, I only spoke English growing up",,,,Finding words,Fun study!,R_2OMtVCKR27CYHnv,512,0,1,0,0,Q167|qual_slide|qual_t
100,512,TRUE,R_V4ftWjzbWYLhglj,0,0,33.88,0,0,0,7.462,0,0,0,10.729,0,8.857,24.412,26.78,4,26.125,26.125,31.373,1,tTiZ8fOCXp,19.845,70.782,74.674,3,L2awwHYUsn,68.678,72.255,73.912,2,4dHlsqpdl6,64.147,67.609,71.777,3,GT0Esz105I,,,,,,,,,,,,,,95,25.707,25.707,29.164,1,"I would look for the highest possible percentile to improve my game, but also considering that I would want several viewpoints thinking that there would be more than one person over the 95th percentile.","Yes, I've played some version of this game before",Within the last year,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,46,Male,Other,potato,"Yes, I only spoke English growing up",,,,word games,,R_V4ftWjzbWYLhglj,512,0,0,1,0,Q167|qual_slide|qual_t
